"id","home_team_points","away_team_points","year","week_number","away_team_id","home_team_id"
1210,10,38,2006,13,"Jets","Packers"
1211,20,23,2006,13,"Cowboys","Giants"
1212,10,24,2006,13,"Jaguars","Dolphins"
1213,14,23,2006,13,"Texans","Raiders"
1214,20,3,2006,13,"Buccaneers","Steelers"
1215,20,23,2006,13,"Seahawks","Broncos"
1216,27,24,2006,13,"Panthers","Eagles"
1217,27,7,2006,14,"Browns","Steelers"
1218,13,27,2006,14,"Giants","Panthers"
1219,19,21,2006,14,"Eagles","Redskins"
1220,6,17,2006,14,"Falcons","Buccaneers"
1221,21,0,2006,14,"Patriots","Dolphins"
1222,10,20,2006,14,"Ravens","Chiefs"
1223,44,17,2006,14,"Colts","Jaguars"
1224,27,10,2006,14,"Raiders","Bengals"
1225,20,30,2006,14,"Vikings","Lions"
1226,20,26,2006,14,"Titans","Texans"
1227,19,30,2006,14,"Packers","49ers"
1228,27,21,2006,14,"Seahawks","Cardinals"
1229,13,31,2006,14,"Bills","Jets"
1230,48,20,2006,14,"Broncos","Chargers"
1231,17,42,2006,14,"Saints","Cowboys"
1232,27,42,2006,14,"Bears","Rams"
1233,14,24,2006,15,"49ers","Seahawks"
1234,28,38,2006,15,"Cowboys","Falcons"
1235,10,16,2006,15,"Redskins","Saints"
1236,21,0,2006,15,"Dolphins","Bills"
1237,24,17,2006,15,"Jaguars","Titans"
1238,40,7,2006,15,"Texans","Patriots"
1239,13,26,2006,15,"Jets","Vikings"
1240,17,9,2006,15,"Lions","Packers"
1241,27,17,2006,15,"Browns","Ravens"
1242,3,37,2006,15,"Steelers","Panthers"
1243,34,31,2006,15,"Buccaneers","Bears"
1244,20,37,2006,15,"Broncos","Cardinals"
1245,22,36,2006,15,"Eagles","Giants"
1246,0,20,2006,15,"Rams","Raiders"
1247,20,9,2006,15,"Chiefs","Chargers"
1248,34,16,2006,15,"Bengals","Colts"
1249,9,7,2006,16,"Vikings","Packers"
1250,9,20,2006,16,"Chiefs","Raiders"
1251,3,10,2006,16,"Panthers","Falcons"
1252,27,24,2006,16,"Colts","Texans"
1253,7,22,2006,16,"Buccaneers","Browns"
1254,37,31,2006,16,"Redskins","Rams"
1255,21,24,2006,16,"Patriots","Jaguars"
1256,29,30,2006,16,"Titans","Bills"
1257,7,31,2006,16,"Ravens","Steelers"
1258,7,30,2006,16,"Saints","Giants"
1259,21,26,2006,16,"Bears","Lions"
1260,20,26,2006,16,"Cardinals","49ers"
1261,17,20,2006,16,"Chargers","Seahawks"
1262,24,23,2006,16,"Bengals","Broncos"
1263,7,23,2006,16,"Eagles","Cowboys"
1264,10,13,2006,16,"Jets","Dolphins"
1265,28,34,2006,17,"Giants","Redskins"
1266,14,6,2006,17,"Browns","Texans"
1267,7,23,2006,17,"Seahawks","Buccaneers"
1268,23,3,2006,17,"Raiders","Jets"
1269,21,31,2006,17,"Panthers","Saints"
1270,21,41,2006,17,"Rams","Vikings"
1271,35,30,2006,17,"Jaguars","Chiefs"
1272,17,23,2006,17,"Steelers","Bengals"
1273,31,39,2006,17,"Lions","Cowboys"
1274,23,40,2006,17,"Patriots","Titans"
1275,27,22,2006,17,"Dolphins","Colts"
1276,27,20,2006,17,"Cardinals","Chargers"
1277,23,26,2006,17,"49ers","Broncos"
1278,24,17,2006,17,"Falcons","Eagles"
1279,19,7,2006,17,"Bills","Ravens"
1280,7,26,2006,17,"Packers","Bears"
1281,41,10,2007,1,"Saints","Colts"
1282,14,15,2007,1,"Broncos","Bills"
1283,10,13,2007,1,"Titans","Jaguars"
1284,16,13,2007,1,"Dolphins","Redskins"
1285,13,27,2007,1,"Panthers","Rams"
1286,14,38,2007,1,"Patriots","Jets"
1287,24,3,2007,1,"Falcons","Vikings"
1288,7,34,2007,1,"Steelers","Browns"
1289,16,13,2007,1,"Eagles","Packers"
1290,20,3,2007,1,"Chiefs","Texans"
1291,20,6,2007,1,"Buccaneers","Seahawks"
1292,14,3,2007,1,"Bears","Chargers"
1293,21,36,2007,1,"Lions","Raiders"
1294,45,35,2007,1,"Giants","Cowboys"
1295,27,20,2007,1,"Ravens","Bengals"
1296,20,17,2007,1,"Cardinals","49ers"
1297,21,34,2007,2,"Texans","Panthers"
1298,51,45,2007,2,"Bengals","Browns"
1299,20,22,2007,2,"Colts","Titans"
1300,31,14,2007,2,"Saints","Buccaneers"
1301,16,17,2007,2,"49ers","Rams"
1302,26,3,2007,2,"Bills","Steelers"
1303,13,35,2007,2,"Packers","Giants"
1304,13,7,2007,2,"Falcons","Jaguars"
1305,23,20,2007,2,"Seahawks","Cardinals"
1306,20,37,2007,2,"Cowboys","Dolphins"
1307,20,17,2007,2,"Vikings","Lions"
1308,23,20,2007,2,"Raiders","Broncos"
1309,20,10,2007,2,"Chiefs","Bears"
1310,20,13,2007,2,"Jets","Ravens"
1311,38,14,2007,2,"Chargers","Patriots"
1312,12,20,2007,2,"Redskins","Eagles"
1313,13,10,2007,3,"Vikings","Chiefs"
1314,24,30,2007,3,"Colts","Texans"
1315,31,28,2007,3,"Dolphins","Jets"
1316,56,21,2007,3,"Lions","Eagles"
1317,37,16,2007,3,"49ers","Steelers"
1318,24,3,2007,3,"Rams","Buccaneers"
1319,38,7,2007,3,"Bills","Patriots"
1320,31,24,2007,3,"Chargers","Packers"
1321,26,23,2007,3,"Cardinals","Ravens"
1322,24,21,2007,3,"Bengals","Seahawks"
1323,26,24,2007,3,"Browns","Raiders"
1324,14,23,2007,3,"Jaguars","Broncos"
1325,20,27,2007,3,"Panthers","Falcons"
1326,17,24,2007,3,"Giants","Redskins"
1327,10,34,2007,3,"Cowboys","Bears"
1328,14,31,2007,3,"Titans","Saints"
1329,26,16,2007,4,"Texans","Falcons"
1330,17,14,2007,4,"Jets","Bills"
1331,27,13,2007,4,"Ravens","Browns"
1332,35,7,2007,4,"Rams","Cowboys"
1333,37,27,2007,4,"Bears","Lions"
1334,17,35,2007,4,"Raiders","Dolphins"
1335,16,23,2007,4,"Packers","Vikings"
1336,7,20,2007,4,"Buccaneers","Panthers"
1337,3,23,2007,4,"Seahawks","49ers"
1338,21,14,2007,4,"Steelers","Cardinals"
1339,38,20,2007,4,"Broncos","Colts"
1340,16,30,2007,4,"Chiefs","Chargers"
1341,16,3,2007,4,"Eagles","Giants"
1342,13,34,2007,4,"Patriots","Bengals"
1343,22,19,2007,5,"Dolphins","Texans"
1344,7,17,2007,5,"Jaguars","Chiefs"
1345,34,17,2007,5,"Browns","Patriots"
1346,13,16,2007,5,"Panthers","Saints"
1347,35,24,2007,5,"Jets","Giants"
1348,21,0,2007,5,"Seahawks","Steelers"
1349,31,34,2007,5,"Cardinals","Rams"
1350,34,3,2007,5,"Lions","Redskins"
1351,20,13,2007,5,"Falcons","Titans"
1352,33,14,2007,5,"Buccaneers","Colts"
1353,3,41,2007,5,"Chargers","Broncos"
1354,7,9,2007,5,"Ravens","49ers"
1355,20,27,2007,5,"Bears","Packers"
1356,24,25,2007,5,"Cowboys","Bills"
1357,22,3,2007,6,"Rams","Ravens"
1358,31,34,2007,6,"Vikings","Bears"
1359,41,31,2007,6,"Dolphins","Browns"
1360,17,14,2007,6,"Redskins","Packers"
1361,37,17,2007,6,"Texans","Jaguars"
1362,27,20,2007,6,"Bengals","Chiefs"
1363,9,16,2007,6,"Eagles","Jets"
1364,13,10,2007,6,"Titans","Buccaneers"
1365,10,25,2007,6,"Panthers","Cardinals"
1366,27,48,2007,6,"Patriots","Cowboys"
1367,28,14,2007,6,"Raiders","Chargers"
1368,17,28,2007,6,"Saints","Seahawks"
1369,10,31,2007,6,"Giants","Falcons"
1370,19,14,2007,7,"Ravens","Bills"
1371,22,16,2007,7,"Falcons","Saints"
1372,21,19,2007,7,"Cardinals","Redskins"
1373,33,15,2007,7,"49ers","Giants"
1374,28,49,2007,7,"Patriots","Dolphins"
1375,36,38,2007,7,"Titans","Texans"
1376,23,16,2007,7,"Buccaneers","Lions"
1377,10,12,2007,7,"Chiefs","Raiders"
1378,38,31,2007,7,"Jets","Bengals"
1379,33,6,2007,7,"Rams","Seahawks"
1380,16,19,2007,7,"Bears","Eagles"
1381,24,14,2007,7,"Vikings","Cowboys"
1382,31,28,2007,7,"Steelers","Broncos"
1383,7,29,2007,7,"Colts","Jaguars"
1384,7,31,2007,8,"Colts","Panthers"
1385,20,27,2007,8,"Browns","Rams"
1386,16,23,2007,8,"Eagles","Vikings"
1387,10,13,2007,8,"Giants","Dolphins"
1388,13,24,2007,8,"Steelers","Bengals"
1389,7,16,2007,8,"Lions","Bears"
1390,13,9,2007,8,"Raiders","Titans"
1391,23,24,2007,8,"Jaguars","Buccaneers"
1392,35,10,2007,8,"Texans","Chargers"
1393,3,13,2007,8,"Bills","Jets"
1394,10,31,2007,8,"Saints","49ers"
1395,52,7,2007,8,"Redskins","Patriots"
1396,13,19,2007,8,"Packers","Broncos"
1397,20,16,2007,9,"49ers","Falcons"
1398,33,21,2007,9,"Bengals","Bills"
1399,44,7,2007,9,"Broncos","Lions"
1400,22,33,2007,9,"Packers","Chiefs"
1401,35,17,2007,9,"Chargers","Vikings"
1402,41,24,2007,9,"Jaguars","Saints"
1403,20,23,2007,9,"Redskins","Jets"
1404,20,7,2007,9,"Panthers","Titans"
1405,17,10,2007,9,"Cardinals","Buccaneers"
1406,33,30,2007,9,"Seahawks","Browns"
1407,20,24,2007,9,"Patriots","Colts"
1408,17,24,2007,9,"Texans","Raiders"
1409,17,38,2007,9,"Cowboys","Eagles"
1410,38,7,2007,9,"Ravens","Steelers"
1411,13,20,2007,10,"Falcons","Panthers"
1412,34,0,2007,10,"Vikings","Packers"
1413,11,27,2007,10,"Broncos","Chiefs"
1414,10,13,2007,10,"Bills","Dolphins"
1415,29,37,2007,10,"Rams","Saints"
1416,31,28,2007,10,"Browns","Steelers"
1417,13,28,2007,10,"Jaguars","Titans"
1418,25,33,2007,10,"Eagles","Redskins"
1419,7,21,2007,10,"Bengals","Ravens"
1420,31,21,2007,10,"Lions","Cardinals"
1421,20,31,2007,10,"Cowboys","Giants"
1422,6,17,2007,10,"Bears","Raiders"
1423,23,21,2007,10,"Colts","Chargers"
1424,24,0,2007,10,"49ers","Seahawks"
1425,17,7,2007,11,"Dolphins","Eagles"
1426,10,16,2007,11,"Giants","Lions"
1427,29,22,2007,11,"Raiders","Vikings"
1428,24,17,2007,11,"Chargers","Jaguars"
1429,13,10,2007,11,"Chiefs","Colts"
1430,23,10,2007,11,"Saints","Texans"
1431,31,17,2007,11,"Panthers","Packers"
1432,7,31,2007,11,"Buccaneers","Falcons"
1433,30,33,2007,11,"Browns","Ravens"
1434,27,35,2007,11,"Cardinals","Bengals"
1435,19,16,2007,11,"Steelers","Jets"
1436,28,23,2007,11,"Redskins","Cowboys"
1437,30,23,2007,11,"Bears","Seahawks"
1438,9,13,2007,11,"Rams","49ers"
1439,10,56,2007,11,"Patriots","Bills"
1440,34,20,2007,11,"Titans","Broncos"
1441,26,37,2007,12,"Packers","Lions"
1442,34,3,2007,12,"Jets","Cowboys"
1443,13,31,2007,12,"Colts","Falcons"
1444,6,31,2007,12,"Saints","Panthers"
1445,36,14,2007,12,"Bills","Jaguars"
1446,19,13,2007,12,"Redskins","Buccaneers"
1447,19,24,2007,12,"Seahawks","Rams"
1448,17,41,2007,12,"Vikings","Giants"
1449,17,20,2007,12,"Raiders","Chiefs"
1450,35,6,2007,12,"Titans","Bengals"
1451,27,17,2007,12,"Texans","Browns"
1452,31,37,2007,12,"49ers","Cardinals"
1453,32,14,2007,12,"Ravens","Chargers"
1454,37,34,2007,12,"Broncos","Bears"
1455,31,28,2007,12,"Eagles","Patriots"
1456,3,0,2007,12,"Dolphins","Steelers"
1457,37,27,2007,13,"Packers","Cowboys"
1458,28,16,2007,13,"Falcons","Rams"
1459,28,20,2007,13,"Texans","Titans"
1460,16,17,2007,13,"Bills","Redskins"
1461,42,10,2007,13,"Lions","Vikings"
1462,24,28,2007,13,"Seahawks","Eagles"
1463,13,40,2007,13,"Jets","Dolphins"
1464,10,24,2007,13,"Chargers","Chiefs"
1465,28,25,2007,13,"Jaguars","Colts"
1466,31,14,2007,13,"49ers","Panthers"
1467,34,20,2007,13,"Broncos","Raiders"
1468,27,21,2007,13,"Browns","Cardinals"
1469,23,27,2007,13,"Buccaneers","Saints"
1470,16,21,2007,13,"Giants","Bears"
1471,24,10,2007,13,"Bengals","Steelers"
1472,24,27,2007,13,"Patriots","Ravens"
1473,24,16,2007,14,"Bears","Redskins"
1474,19,10,2007,14,"Rams","Bengals"
1475,27,28,2007,14,"Cowboys","Lions"
1476,38,7,2007,14,"Raiders","Packers"
1477,38,17,2007,14,"Dolphins","Bills"
1478,28,14,2007,14,"Buccaneers","Texans"
1479,17,23,2007,14,"Chargers","Titans"
1480,37,6,2007,14,"Panthers","Jaguars"
1481,13,16,2007,14,"Giants","Eagles"
1482,42,21,2007,14,"Cardinals","Seahawks"
1483,7,27,2007,14,"Vikings","49ers"
1484,34,13,2007,14,"Steelers","Patriots"
1485,18,24,2007,14,"Browns","Jets"
1486,41,7,2007,14,"Chiefs","Broncos"
1487,20,44,2007,14,"Colts","Ravens"
1488,14,34,2007,14,"Saints","Falcons"
1489,31,13,2007,15,"Broncos","Texans"
1490,20,13,2007,15,"Bengals","49ers"
1491,37,3,2007,15,"Falcons","Buccaneers"
1492,8,0,2007,15,"Bills","Browns"
1493,13,10,2007,15,"Seahawks","Panthers"
1494,14,33,2007,15,"Packers","Rams"
1495,17,26,2007,15,"Titans","Chiefs"
1496,22,16,2007,15,"Ravens","Dolphins"
1497,20,10,2007,15,"Jets","Patriots"
1498,31,24,2007,15,"Cardinals","Saints"
1499,22,29,2007,15,"Jaguars","Steelers"
1500,14,21,2007,15,"Colts","Raiders"
1501,6,10,2007,15,"Eagles","Cowboys"
1502,51,14,2007,15,"Lions","Chargers"
1503,10,22,2007,15,"Redskins","Giants"
1504,20,13,2007,15,"Bears","Vikings"
1505,24,41,2007,16,"Steelers","Rams"
1506,13,20,2007,16,"Cowboys","Panthers"
1507,19,14,2007,16,"Browns","Bengals"
1508,25,20,2007,16,"Chiefs","Lions"
1509,38,15,2007,16,"Texans","Colts"
1510,35,7,2007,16,"Packers","Bears"
1511,21,38,2007,16,"Giants","Bills"
1512,49,11,2007,16,"Raiders","Jaguars"
1513,23,38,2007,16,"Eagles","Saints"
1514,21,19,2007,16,"Buccaneers","49ers"
1515,30,27,2007,16,"Falcons","Cardinals"
1516,28,7,2007,16,"Dolphins","Patriots"
1517,27,6,2007,16,"Ravens","Seahawks"
1518,10,6,2007,16,"Jets","Titans"
1519,21,32,2007,16,"Redskins","Vikings"
1520,23,3,2007,16,"Broncos","Chargers"
1521,35,38,2007,17,"Patriots","Giants"
1522,33,25,2007,17,"Saints","Bears"
1523,25,38,2007,17,"Bengals","Dolphins"
1524,17,9,2007,17,"Bills","Eagles"
1525,34,13,2007,17,"Lions","Packers"
1526,42,28,2007,17,"Jaguars","Texans"
1527,44,41,2007,17,"Seahawks","Falcons"
1528,20,7,2007,17,"49ers","Browns"
1529,23,31,2007,17,"Panthers","Buccaneers"
1530,27,21,2007,17,"Steelers","Ravens"
1531,27,6,2007,17,"Cowboys","Redskins"
1532,17,30,2007,17,"Chargers","Raiders"
1533,48,19,2007,17,"Rams","Cardinals"
1534,22,19,2007,17,"Vikings","Broncos"
1535,13,10,2007,17,"Chiefs","Jets"
1536,10,16,2007,17,"Titans","Colts"
1537,16,7,2008,1,"Redskins","Giants"
1538,34,10,2008,1,"Seahawks","Bills"
1539,14,20,2008,1,"Jets","Dolphins"
1540,17,10,2008,1,"Chiefs","Patriots"
1541,24,20,2008,1,"Buccaneers","Saints"
1542,38,3,2008,1,"Rams","Eagles"
1543,38,17,2008,1,"Texans","Steelers"
1544,17,10,2008,1,"Jaguars","Titans"
1545,17,10,2008,1,"Bengals","Ravens"
1546,34,21,2008,1,"Lions","Falcons"
1547,24,26,2008,1,"Panthers","Chargers"
1548,13,23,2008,1,"Cardinals","49ers"
1549,10,28,2008,1,"Cowboys","Browns"
1550,13,29,2008,1,"Bears","Colts"
1551,24,19,2008,1,"Vikings","Packers"
1552,14,41,2008,1,"Broncos","Raiders"
1553,20,17,2008,2,"Bears","Panthers"
1554,7,24,2008,2,"Titans","Bengals"
1555,29,24,2008,2,"Saints","Redskins"
1556,13,41,2008,2,"Giants","Rams"
1557,15,18,2008,2,"Colts","Vikings"
1558,8,23,2008,2,"Raiders","Chiefs"
1559,16,20,2008,2,"Bills","Jaguars"
1560,25,48,2008,2,"Packers","Lions"
1561,24,9,2008,2,"Falcons","Buccaneers"
1562,30,33,2008,2,"49ers","Seahawks"
1563,10,19,2008,2,"Patriots","Jets"
1564,39,38,2008,2,"Chargers","Broncos"
1565,31,10,2008,2,"Dolphins","Cardinals"
1566,6,10,2008,2,"Steelers","Browns"
1567,41,37,2008,2,"Eagles","Cowboys"
1568,38,14,2008,3,"Chiefs","Falcons"
1569,24,23,2008,3,"Raiders","Bills"
1570,24,17,2008,3,"Cardinals","Redskins"
1571,31,12,2008,3,"Texans","Titans"
1572,26,23,2008,3,"Bengals","Giants"
1573,13,38,2008,3,"Dolphins","Patriots"
1574,20,10,2008,3,"Panthers","Vikings"
1575,24,27,2008,3,"Buccaneers","Bears"
1576,34,32,2008,3,"Saints","Broncos"
1577,37,13,2008,3,"Rams","Seahawks"
1578,31,13,2008,3,"Lions","49ers"
1579,15,6,2008,3,"Steelers","Eagles"
1580,21,23,2008,3,"Jaguars","Colts"
1581,28,10,2008,3,"Browns","Ravens"
1582,16,27,2008,3,"Cowboys","Packers"
1583,48,29,2008,3,"Jets","Chargers"
1584,24,9,2008,4,"Falcons","Panthers"
1585,12,20,2008,4,"Browns","Bengals"
1586,30,27,2008,4,"Texans","Jaguars"
1587,33,19,2008,4,"Broncos","Chiefs"
1588,31,17,2008,4,"49ers","Saints"
1589,56,35,2008,4,"Cardinals","Jets"
1590,30,21,2008,4,"Packers","Buccaneers"
1591,30,17,2008,4,"Vikings","Titans"
1592,18,28,2008,4,"Chargers","Raiders"
1593,14,31,2008,4,"Bills","Rams"
1594,24,26,2008,4,"Redskins","Cowboys"
1595,24,20,2008,4,"Eagles","Bears"
1596,23,20,2008,4,"Ravens","Steelers"
1597,10,13,2008,5,"Titans","Ravens"
1598,34,0,2008,5,"Chiefs","Panthers"
1599,7,34,2008,5,"Bears","Lions"
1600,24,27,2008,5,"Falcons","Packers"
1601,27,31,2008,5,"Colts","Texans"
1602,17,10,2008,5,"Chargers","Dolphins"
1603,44,6,2008,5,"Seahawks","Giants"
1604,17,23,2008,5,"Redskins","Eagles"
1605,16,13,2008,5,"Buccaneers","Broncos"
1606,41,17,2008,5,"Bills","Cardinals"
1607,31,22,2008,5,"Bengals","Cowboys"
1608,21,30,2008,5,"Patriots","49ers"
1609,21,26,2008,5,"Steelers","Jaguars"
1610,27,30,2008,5,"Vikings","Saints"
1611,12,10,2008,6,"Lions","Vikings"
1612,17,19,2008,6,"Rams","Redskins"
1613,27,3,2008,6,"Panthers","Buccaneers"
1614,26,14,2008,6,"Bengals","Jets"
1615,34,3,2008,6,"Raiders","Saints"
1616,31,3,2008,6,"Ravens","Colts"
1617,22,20,2008,6,"Bears","Falcons"
1618,29,28,2008,6,"Dolphins","Texans"
1619,17,24,2008,6,"Jaguars","Broncos"
1620,30,24,2008,6,"Cowboys","Cardinals"
1621,26,40,2008,6,"Eagles","49ers"
1622,17,27,2008,6,"Packers","Seahawks"
1623,30,10,2008,6,"Patriots","Chargers"
1624,35,14,2008,6,"Giants","Browns"
1625,23,14,2008,7,"Chargers","Bills"
1626,30,7,2008,7,"Saints","Panthers"
1627,48,41,2008,7,"Vikings","Bears"
1628,10,38,2008,7,"Steelers","Bengals"
1629,10,34,2008,7,"Titans","Chiefs"
1630,13,27,2008,7,"Ravens","Dolphins"
1631,29,17,2008,7,"49ers","Giants"
1632,34,14,2008,7,"Cowboys","Rams"
1633,28,21,2008,7,"Lions","Texans"
1634,34,14,2008,7,"Colts","Packers"
1635,16,13,2008,7,"Jets","Raiders"
1636,14,11,2008,7,"Browns","Redskins"
1637,20,10,2008,7,"Seahawks","Buccaneers"
1638,41,7,2008,7,"Broncos","Patriots"
1639,27,14,2008,8,"Falcons","Eagles"
1640,29,10,2008,8,"Raiders","Ravens"
1641,37,32,2008,8,"Chargers","Saints"
1642,23,16,2008,8,"Rams","Patriots"
1643,25,16,2008,8,"Bills","Dolphins"
1644,17,25,2008,8,"Redskins","Lions"
1645,28,24,2008,8,"Chiefs","Jets"
1646,27,23,2008,8,"Cardinals","Panthers"
1647,13,9,2008,8,"Buccaneers","Cowboys"
1648,35,6,2008,8,"Bengals","Texans"
1649,17,23,2008,8,"Browns","Jaguars"
1650,13,34,2008,8,"Seahawks","49ers"
1651,14,21,2008,8,"Giants","Steelers"
1652,31,21,2008,8,"Colts","Titans"
1653,17,26,2008,9,"Jets","Bills"
1654,27,23,2008,9,"Lions","Bears"
1655,21,19,2008,9,"Jaguars","Bengals"
1656,27,37,2008,9,"Ravens","Browns"
1657,27,30,2008,9,"Buccaneers","Chiefs"
1658,28,21,2008,9,"Texans","Vikings"
1659,13,34,2008,9,"Cardinals","Rams"
1660,19,16,2008,9,"Packers","Titans"
1661,17,26,2008,9,"Dolphins","Broncos"
1662,35,14,2008,9,"Cowboys","Giants"
1663,0,24,2008,9,"Falcons","Raiders"
1664,7,26,2008,9,"Eagles","Seahawks"
1665,18,15,2008,9,"Patriots","Colts"
1666,6,23,2008,9,"Steelers","Redskins"
1667,30,34,2008,10,"Broncos","Browns"
1668,14,38,2008,10,"Jaguars","Lions"
1669,47,3,2008,10,"Rams","Jets"
1670,20,10,2008,10,"Bills","Patriots"
1671,28,27,2008,10,"Packers","Vikings"
1672,21,19,2008,10,"Seahawks","Dolphins"
1673,34,20,2008,10,"Saints","Falcons"
1674,14,21,2008,10,"Titans","Bears"
1675,13,41,2008,10,"Ravens","Texans"
1676,6,17,2008,10,"Panthers","Raiders"
1677,20,24,2008,10,"Colts","Steelers"
1678,20,19,2008,10,"Chiefs","Chargers"
1679,31,36,2008,10,"Giants","Eagles"
1680,29,24,2008,10,"49ers","Cardinals"
1681,31,34,2008,11,"Jets","Patriots"
1682,30,10,2008,11,"Ravens","Giants"
1683,20,24,2008,11,"Broncos","Falcons"
1684,20,30,2008,11,"Saints","Chiefs"
1685,13,13,2008,11,"Eagles","Bengals"
1686,37,3,2008,11,"Bears","Packers"
1687,33,27,2008,11,"Texans","Colts"
1688,17,15,2008,11,"Raiders","Dolphins"
1689,19,13,2008,11,"Vikings","Buccaneers"
1690,31,22,2008,11,"Lions","Panthers"
1691,20,26,2008,11,"Cardinals","Seahawks"
1692,35,16,2008,11,"Rams","49ers"
1693,11,10,2008,11,"Chargers","Steelers"
1694,14,24,2008,11,"Titans","Jaguars"
1695,10,14,2008,11,"Cowboys","Redskins"
1696,27,29,2008,11,"Browns","Bills"
1697,27,10,2008,12,"Bengals","Steelers"
1698,20,38,2008,12,"Buccaneers","Lions"
1699,36,7,2008,12,"Eagles","Ravens"
1700,6,16,2008,12,"Texans","Browns"
1701,35,22,2008,12,"49ers","Cowboys"
1702,13,34,2008,12,"Jets","Titans"
1703,12,30,2008,12,"Vikings","Jaguars"
1704,31,54,2008,12,"Bills","Chiefs"
1705,28,48,2008,12,"Patriots","Dolphins"
1706,3,27,2008,12,"Bears","Rams"
1707,10,31,2008,12,"Raiders","Broncos"
1708,45,28,2008,12,"Panthers","Falcons"
1709,17,20,2008,12,"Redskins","Seahawks"
1710,29,37,2008,12,"Giants","Cardinals"
1711,20,23,2008,12,"Colts","Chargers"
1712,51,29,2008,12,"Packers","Saints"
1713,10,47,2008,13,"Titans","Lions"
1714,34,9,2008,13,"Seahawks","Cowboys"
1715,48,20,2008,13,"Cardinals","Eagles"
1716,31,35,2008,13,"Panthers","Packers"
1717,7,23,2008,13,"Giants","Redskins"
1718,3,34,2008,13,"Ravens","Bengals"
1719,3,10,2008,13,"49ers","Bills"
1720,6,10,2008,13,"Colts","Browns"
1721,12,16,2008,13,"Dolphins","Rams"
1722,23,20,2008,13,"Saints","Buccaneers"
1723,16,22,2008,13,"Falcons","Chargers"
1724,17,34,2008,13,"Broncos","Jets"
1725,13,20,2008,13,"Chiefs","Raiders"
1726,10,33,2008,13,"Steelers","Patriots"
1727,34,14,2008,13,"Bears","Vikings"
1728,30,17,2008,13,"Jaguars","Texans"
1729,34,7,2008,14,"Raiders","Chargers"
1730,28,9,2008,14,"Browns","Titans"
1731,23,10,2008,14,"Jaguars","Bears"
1732,16,20,2008,14,"Vikings","Lions"
1733,21,24,2008,14,"Texans","Packers"
1734,35,3,2008,14,"Bengals","Colts"
1735,29,25,2008,14,"Falcons","Saints"
1736,14,20,2008,14,"Eagles","Giants"
1737,21,24,2008,14,"Patriots","Seahawks"
1738,24,14,2008,14,"Jets","49ers"
1739,24,17,2008,14,"Chiefs","Broncos"
1740,3,16,2008,14,"Dolphins","Bills"
1741,20,13,2008,14,"Cowboys","Steelers"
1742,34,10,2008,14,"Rams","Cardinals"
1743,24,10,2008,14,"Redskins","Ravens"
1744,38,23,2008,14,"Buccaneers","Panthers"
1745,27,24,2008,15,"Saints","Bears"
1746,13,10,2008,15,"Buccaneers","Falcons"
1747,20,23,2008,15,"Seahawks","Rams"
1748,31,27,2008,15,"Bills","Jets"
1749,14,9,2008,15,"49ers","Dolphins"
1750,21,22,2008,15,"Chargers","Chiefs"
1751,20,16,2008,15,"Packers","Jaguars"
1752,20,13,2008,15,"Redskins","Bengals"
1753,13,12,2008,15,"Titans","Texans"
1754,31,21,2008,15,"Lions","Colts"
1755,14,35,2008,15,"Vikings","Cardinals"
1756,26,49,2008,15,"Patriots","Raiders"
1757,30,10,2008,15,"Broncos","Panthers"
1758,9,13,2008,15,"Steelers","Ravens"
1759,20,8,2008,15,"Giants","Cowboys"
1760,30,10,2008,15,"Browns","Eagles"
1761,24,31,2008,16,"Colts","Jaguars"
1762,24,33,2008,16,"Ravens","Cowboys"
1763,31,38,2008,16,"Dolphins","Chiefs"
1764,7,42,2008,16,"Saints","Lions"
1765,0,14,2008,16,"Bengals","Browns"
1766,24,41,2008,16,"Chargers","Buccaneers"
1767,31,14,2008,16,"Steelers","Titans"
1768,16,17,2008,16,"49ers","Rams"
1769,47,7,2008,16,"Cardinals","Patriots"
1770,23,30,2008,16,"Bills","Broncos"
1771,13,3,2008,16,"Jets","Seahawks"
1772,27,16,2008,16,"Texans","Raiders"
1773,10,3,2008,16,"Eagles","Redskins"
1774,17,24,2008,16,"Falcons","Vikings"
1775,34,28,2008,16,"Panthers","Giants"
1776,20,17,2008,16,"Packers","Bears"
1777,16,6,2008,17,"Chiefs","Bengals"
1778,24,31,2008,17,"Raiders","Buccaneers"
1779,31,0,2008,17,"Browns","Steelers"
1780,0,13,2008,17,"Patriots","Bills"
1781,31,27,2008,17,"Rams","Falcons"
1782,31,24,2008,17,"Bears","Texans"
1783,23,0,2008,17,"Titans","Colts"
1784,20,19,2008,17,"Giants","Vikings"
1785,31,33,2008,17,"Panthers","Saints"
1786,31,21,2008,17,"Lions","Packers"
1787,34,21,2008,17,"Seahawks","Cardinals"
1788,44,6,2008,17,"Cowboys","Eagles"
1789,17,24,2008,17,"Dolphins","Jets"
1790,27,24,2008,17,"Redskins","49ers"
1791,27,7,2008,17,"Jaguars","Ravens"
1792,52,21,2008,17,"Broncos","Chargers"
1793,13,10,2009,1,"Titans","Steelers"
1794,20,34,2009,1,"Vikings","Browns"
1795,45,27,2009,1,"Lions","Saints"
1796,21,34,2009,1,"Cowboys","Buccaneers"
1797,7,24,2009,1,"Jets","Texans"
1798,14,12,2009,1,"Jaguars","Colts"
